%Epsilons: 1) 1, 2) 5.5, 3) 10
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
-0.332198 -0.911805 -0.241364 120.787 89.8274 0 121.03 90.4927 0.176109
-0.808296 -0.343024 -0.478531 120.787 89.8274 0 121.192 89.9992 0.239634
-0.76447 -0.27967 -0.580835 120.787 89.8274 0 121.324 89.5508 0.291964
-0.687923 -0.25166 -0.680756 120.787 89.8274 0 121.472 89.0781 0.357986
-0.594591 -0.21751 -0.774048 120.787 89.8274 0 121.619 88.6191 0.447767
-0.498696 -0.18243 -0.847362 120.787 89.8274 0 121.742 88.188 0.531738
-0.38488 -0.140785 -0.912166 120.787 89.8274 0 121.847 87.7377 0.617651
-0.278079 -0.101715 -0.955158 120.787 89.8274 0 121.951 87.2793 0.702183
-0.175168 -0.0640671 -0.982452 120.787 89.8274 0 122.048 86.8232 0.797787
-0.0889199 -0.0325126 -0.995508 120.787 89.8274 0 122.136 86.3884 0.891907
-0.0094771 -0.00344622 -0.999949 120.787 89.8274 0 122.223 85.9312 0.991753
0.0612851 0.0224461 -0.997868 120.787 89.8274 0 122.294 85.5045 1.08162
0.113988 0.037219 -0.992785 122.397 85.4289 0 122.366 85.0613 1.18604
0.159165 0.0519699 -0.985883 122.397 85.4289 0 122.427 84.6299 1.28695
0.190629 0.0622425 -0.979687 122.397 85.4289 0 122.491 84.2313 1.37738
0.22056 0.0720209 -0.972711 122.397 85.4289 0 122.555 83.8201 1.46217
0.247885 0.0809408 -0.965402 122.397 85.4289 0 122.619 83.4113 1.53486
0.268603 0.0877066 -0.95925 122.397 85.4289 0 122.685 83.031 1.59635
0.29376 0.0959207 -0.951054 122.397 85.4289 0 122.748 82.6325 1.64295
0.314952 0.102841 -0.943519 122.397 85.4289 0 122.813 82.2478 1.68474
0.337929 0.110343 -0.934681 122.397 85.4289 0 122.865 81.8917 1.71492
0.361713 0.11811 -0.924778 122.397 85.4289 0 122.919 81.5237 1.73953
0.385095 0.125746 -0.91427 122.397 85.4289 0 122.968 81.1748 1.75396
0.405577 0.132432 -0.904416 122.397 85.4289 0 123.013 80.8613 1.76391
0.42579 0.122611 -0.896476 123.84 81.0081 0 123.061 80.5521 1.77065
0.443328 0.127663 -0.887222 123.84 81.0081 0 123.098 80.2626 1.76765
0.46028 0.132545 -0.877824 123.84 81.0081 0 123.13 80.0039 1.75939
0.4774 0.137474 -0.867865 123.84 81.0081 0 123.16 79.7393 1.75524
0.494337 0.142353 -0.857535 123.84 81.0081 0 123.182 79.4848 1.7568
0.509098 0.146603 -0.848131 123.84 81.0081 0 123.203 79.251 1.7577
0.52173 0.150243 -0.839776 123.84 81.0081 0 123.228 79.0169 1.76163
0.533456 0.15362 -0.83176 123.84 81.0081 0 123.256 78.7983 1.75623
0.545133 0.156982 -0.823521 123.84 81.0081 0 123.284 78.6006 1.74326
0.560609 0.161437 -0.812192 123.84 81.0081 0 123.306 78.3969 1.71993
0.575938 0.165854 -0.800492 123.84 81.0081 0 123.32 78.209 1.70134
0.588233 0.169395 -0.790751 123.84 81.0081 0 123.342 78.0104 1.68966
0.600304 0.172871 -0.780866 123.84 81.0081 0 123.358 77.806 1.68586
0.611358 0.176053 -0.771523 123.84 81.0081 0 123.372 77.6122 1.6853
0.623252 0.179479 -0.761146 123.84 81.0081 0 123.38 77.4287 1.68066
0.632714 0.182204 -0.752645 123.84 81.0081 0 123.398 77.2398 1.67769
0.643039 0.185178 -0.743108 123.84 81.0081 0 123.411 77.0613 1.67073
0.650774 0.187406 -0.73578 123.84 81.0081 0 123.438 76.8718 1.66365
0.658655 0.189677 -0.728146 123.84 81.0081 0 123.464 76.682 1.6559
0.667427 0.192203 -0.719444 123.84 81.0081 0 123.485 76.5027 1.64428
0.675523 0.194535 -0.711214 123.84 81.0081 0 123.51 76.3124 1.63527
0.687546 0.171974 -0.705483 125.118 76.5714 0 123.542 76.1108 1.63274
0.692128 0.17312 -0.700706 125.118 76.5714 0 123.573 75.909 1.62948
0.69225 0.173151 -0.700577 125.118 76.5714 0 123.625 75.6848 1.63266
0.693151 0.173376 -0.69963 125.118 76.5714 0 123.675 75.4657 1.63338
0.691873 0.173056 -0.700974 125.118 76.5714 0 123.732 75.2571 1.63472
0.693277 0.17341 -0.699496 125.118 76.5714 0 123.784 75.0316 1.63167
0.695639 0.174002 -0.697 125.118 76.5714 0 123.833 74.7891 1.6315
0.694657 0.173755 -0.698041 125.118 76.5714 0 123.888 74.5405 1.6431
0.694244 0.173653 -0.698477 125.118 76.5714 0 123.934 74.2691 1.66565
0.693061 0.173358 -0.699724 125.118 76.5714 0 123.982 74.0026 1.68951
0.689943 0.172579 -0.70299 125.118 76.5714 0 124.029 73.7522 1.71954
0.689925 0.172574 -0.703009 125.118 76.5714 0 124.067 73.4901 1.7467
0.688315 0.172171 -0.704684 125.118 76.5714 0 124.11 73.2162 1.77923
0.68612 0.171623 -0.706954 125.118 76.5714 0 124.15 72.9529 1.81543
0.682266 0.17066 -0.710907 125.118 76.5714 0 124.198 72.672 1.85812
0.677615 0.169497 -0.715618 125.118 76.5714 0 124.252 72.3904 1.89992
0.673939 0.168579 -0.719296 125.118 76.5714 0 124.309 72.1138 1.9321
0.670171 0.167636 -0.723028 125.118 76.5714 0 124.373 71.8139 1.96404
0.668283 0.142258 -0.730179 126.23 72.125 0 124.448 71.5132 1.99876
0.659845 0.140462 -0.738157 126.23 72.125 0 124.525 71.2288 2.02899
0.649496 0.13826 -0.747689 126.23 72.125 0 124.617 70.9152 2.05992
