%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.0214472 0.816605 -0.570732 185.013 0.541401 0 184.92 -3.00141 2.4761
0.0448687 0.812662 -0.575171 185.013 0.541401 0 184.815 -3.04502 2.53833
0.0589667 0.810329 -0.577417 185.013 0.541401 0 184.748 -3.11221 2.60346
0.0674002 0.810359 -0.576756 185.013 0.541401 0 184.701 -3.2204 2.67739
0.0683868 0.813592 -0.572368 185.013 0.541401 0 184.687 -3.34738 2.73579
0.0616867 0.817664 -0.567557 185.013 0.541401 0 184.711 -3.46915 2.7838
0.0543813 0.821212 -0.563351 185.013 0.541401 0 184.741 -3.56796 2.81902
0.0475317 0.823371 -0.560944 185.013 0.541401 0 184.772 -3.63753 2.84701
0.0409351 0.824736 -0.559562 185.013 0.541401 0 184.803 -3.69522 2.87444
0.0355579 0.82569 -0.558617 185.013 0.541401 0 184.829 -3.74699 2.90129
0.0333781 0.826394 -0.557816 185.013 0.541401 0 184.838 -3.80427 2.93332
0.0322304 0.827684 -0.556032 185.013 0.541401 0 184.843 -3.84495 2.94672
0.0321693 0.828015 -0.555634 185.013 0.541401 0 184.841 -3.89628 2.97788
0.0320923 0.828474 -0.555062 185.013 0.541401 0 184.839 -3.95904 3.01521
0.0301039 0.828218 -0.555672 185.013 0.541401 0 184.847 -4.02686 3.06496
0.0281843 0.827782 -0.556541 185.013 0.541401 0 184.855 -4.10014 3.12064
0.0263614 0.826861 -0.558115 185.013 0.541401 0 184.863 -4.17292 3.18208
0.024475 0.827459 -0.557415 185.013 0.541401 0 184.872 -4.24695 3.22565
0.0244715 0.828105 -0.556528 185.013 0.541401 0 184.87 -4.30403 3.25637
0.0235842 0.827997 -0.556772 185.013 0.541401 0 184.874 -4.33782 3.28095
0.0245241 0.828078 -0.556649 185.013 0.541401 0 184.868 -4.36612 3.29893
0.0245581 0.827979 -0.556841 185.013 0.541401 0 184.867 -4.3999 3.32317
0.0228203 0.827526 -0.557647 185.013 0.541401 0 184.876 -4.44461 3.35993
0.0202082 0.827505 -0.557855 185.013 0.541401 0 184.89 -4.50661 3.40307
0.0184988 0.827952 -0.557309 185.013 0.541401 0 184.899 -4.56904 3.43992
0.0151768 0.826861 -0.55907 185.013 0.541401 0 184.919 -4.61864 3.48888
0.0109719 0.827688 -0.557997 185.013 0.541401 0 184.944 -4.69831 3.53242
0.00768343 0.829232 -0.555803 185.013 0.541401 0 184.964 -4.78435 3.56965
0.00103857 0.827302 -0.558706 185.013 0.541401 0 185.007 -4.7824 3.59535
-0.00406047 0.827468 -0.558441 185.013 0.541401 0 185.04 -4.78833 3.59693
-0.00995994 0.826856 -0.559268 185.013 0.541401 0 185.078 -4.78785 3.60459
-0.0149933 0.826535 -0.559633 185.013 0.541401 0 185.11 -4.79329 3.61203
-0.0175991 0.826605 -0.559443 185.013 0.541401 0 185.127 -4.78785 3.60681
-0.0175991 0.826604 -0.559442 185.013 0.541401 0 185.127 -4.78785 3.60681
-0.01675 0.826632 -0.559423 185.013 0.541401 0 185.121 -4.78785 3.60657
-0.0168002 0.827079 -0.558758 185.013 0.541401 0 185.122 -4.78833 3.60067
-0.016848 0.827525 -0.558092 185.013 0.541401 0 185.122 -4.78882 3.59476
-0.0152447 0.828476 -0.556721 185.013 0.541401 0 185.112 -4.7898 3.58247
-0.0110425 0.829057 -0.555951 185.013 0.541401 0 185.084 -4.79028 3.57533
-0.00433456 0.829569 -0.555265 185.013 0.541401 0 185.041 -4.77939 3.56142
