%Epsilons: 1) 4.78, 2) 26.29, 3) 47.8
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
-0.199912 -0.639472 -0.742369 401.745 -38.7446 184.742 407.227 -29.8087 201.664
-0.140323 -0.628435 -0.765101 401.745 -38.7446 184.742 406.402 -32.6774 201.487
-0.05399 -0.608049 -0.792062 401.745 -38.7446 184.742 405.643 -36.3286 201.423
0.0466058 -0.577894 -0.81478 401.745 -38.7446 184.742 405.148 -39.9169 201.515
0.181358 -0.547166 -0.81714 406.224 -48.3562 191.815 404.853 -43.6923 201.735
0.361066 -0.459256 -0.811613 406.224 -48.3562 191.815 404.687 -47.9338 202.104
0.584021 -0.308508 -0.750827 406.224 -48.3562 191.815 404.619 -52.3481 202.678
0.781636 -0.110657 -0.61384 406.224 -48.3562 191.815 404.616 -56.6245 203.432
0.912113 0.102081 -0.397026 410.691 -57.9544 199.234 404.659 -61.3112 204.445
0.924408 0.375415 -0.0673263 410.691 -57.9544 199.234 404.997 -70.2313 206.736
0.891864 0.450407 0.0413803 415.144 -67.5257 207.003 405.277 -74.9318 208.175
0.859946 0.497481 0.114038 415.144 -67.5257 207.003 405.75 -79.1936 209.64
0.829906 0.531325 0.170148 415.144 -67.5257 207.003 406.355 -83.546 211.262
0.800425 0.561336 0.21029 419.58 -77.0564 215.126 407.023 -87.6944 212.894
0.785901 0.573436 0.231369 419.58 -77.0564 215.126 407.455 -90.0261 213.889
0.772247 0.583965 0.25024 419.58 -77.0564 215.126 407.962 -92.4826 215.016
0.754914 0.596288 0.27303 419.58 -77.0564 215.126 408.608 -95.7041 216.459
0.727419 0.618746 0.296674 423.997 -86.5319 223.609 409.723 -101.355 219.226
0.719616 0.623503 0.30561 423.997 -86.5319 223.609 410.307 -104.126 220.822
0.717631 0.624686 0.307853 423.997 -86.5319 223.609 410.639 -105.622 221.804
0.715207 0.626116 0.310578 423.997 -86.5319 223.609 411.304 -108.781 223.926
0.712148 0.633175 0.303206 428.39 -95.9376 232.453 411.72 -110.794 225.374
0.709553 0.634735 0.306015 428.39 -95.9376 232.453 412.211 -112.577 226.674
0.70603 0.636824 0.3098 428.39 -95.9376 232.453 412.704 -114.017 227.731
0.701811 0.639283 0.31429 428.39 -95.9376 232.453 413.082 -114.954 228.362
0.697826 0.641564 0.318488 428.39 -95.9376 232.453 413.48 -115.756 228.953
0.692276 0.644674 0.324268 428.39 -95.9376 232.453 413.989 -116.71 229.646
0.680989 0.650768 0.33579 428.39 -95.9376 232.453 414.993 -118.067 230.723
0.675569 0.653589 0.341216 428.39 -95.9376 232.453 415.536 -118.399 231.143
0.672413 0.655201 0.344344 428.39 -95.9376 232.453 415.901 -118.412 231.349
0.668675 0.657082 0.34802 428.39 -95.9376 232.453 416.273 -118.238 231.441
0.664767 0.659015 0.351831 428.39 -95.9376 232.453 416.73 -117.642 231.407
0.656451 0.66302 0.359828 428.39 -95.9376 232.453 417.685 -115.409 230.882
0.651865 0.665167 0.364177 428.39 -95.9376 232.453 418.205 -113.603 230.335
0.651825 0.665185 0.364215 428.39 -95.9376 232.453 418.4 -112.389 229.944
0.658274 0.662154 0.358089 428.39 -95.9376 232.453 418.793 -109.263 229.061
0.667981 0.657427 0.348699 428.39 -95.9376 232.453 419.023 -106.805 228.401
0.688645 0.640779 0.339367 423.997 -86.5319 223.609 419.086 -104.437 227.789
0.7011 0.634126 0.326103 423.997 -86.5319 223.609 419.043 -102.893 227.343
0.7194 0.623632 0.305853 423.997 -86.5319 223.609 418.924 -101.436 226.998
0.774291 0.586099 0.238667 423.997 -86.5319 223.609 418.576 -98.1261 226.344
0.80568 0.559434 0.194714 423.997 -86.5319 223.609 418.235 -96.6686 226.05
