%Epsilons: 1) 1, 2) 5.5, 3) 10
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
-0.93164 -0.105211 0.347818 194.06 40.2504 0 196.669 43.9038 -1.11395
-0.93142 -0.105187 0.348416 194.06 40.2504 0 196.665 43.9081 -1.11482
-0.93142 -0.105187 0.348416 194.06 40.2504 0 196.665 43.9081 -1.11482
-0.931136 -0.105155 0.349181 194.06 40.2504 0 196.66 43.9044 -1.11579
-0.931136 -0.105155 0.349181 194.06 40.2504 0 196.66 43.9044 -1.11579
-0.930851 -0.105123 0.34995 194.06 40.2504 0 196.656 43.9006 -1.11676
-0.930566 -0.105091 0.350718 194.06 40.2504 0 196.651 43.8969 -1.11773
-0.931195 -0.105162 0.349024 194.06 40.2504 0 196.65 43.8969 -1.11104
-0.931602 -0.105207 0.347921 194.06 40.2504 0 196.645 43.9011 -1.10521
-0.932354 -0.105293 0.345876 194.06 40.2504 0 196.633 43.9016 -1.09367
-0.932761 -0.105339 0.344761 194.06 40.2504 0 196.628 43.9059 -1.08784
-0.932887 -0.105353 0.344417 194.06 40.2504 0 196.618 43.9064 -1.08301
-0.933235 -0.105392 0.343462 194.06 40.2504 0 196.612 43.9027 -1.07729
-0.934121 -0.105492 0.341012 194.06 40.2504 0 196.59 43.9038 -1.06092
-0.934381 -0.105522 0.34029 194.06 40.2504 0 196.57 43.9048 -1.05125
-0.935499 -0.105648 0.337164 194.06 40.2504 0 196.553 43.9016 -1.03404
-0.936623 -0.105775 0.333991 194.06 40.2504 0 196.536 43.8984 -1.01682
-0.937115 -0.105832 0.332589 194.06 40.2504 0 196.52 43.8952 -1.00631
-0.937611 -0.105888 0.331169 194.06 40.2504 0 196.504 43.8919 -0.995802
-0.937471 -0.105871 0.331571 194.06 40.2504 0 196.489 43.8887 -0.991982
-0.937971 -0.105928 0.330136 194.06 40.2504 0 196.473 43.8855 -0.981491
-0.938496 -0.105988 0.32862 194.06 40.2504 0 196.447 43.8669 -0.966413
-0.938862 -0.106029 0.327562 194.06 40.2504 0 196.441 43.8631 -0.960728
-0.938661 -0.106007 0.328144 194.06 40.2504 0 196.426 43.8519 -0.957035
-0.938744 -0.106016 0.327903 194.06 40.2504 0 196.415 43.8445 -0.952345
-0.938251 -0.10596 0.32933 194.06 40.2504 0 196.396 43.8296 -0.949656
-0.937605 -0.105888 0.331186 194.06 40.2504 0 196.386 43.8141 -0.951746
-0.937556 -0.105882 0.331326 194.06 40.2504 0 196.375 43.7907 -0.947281
-0.93713 -0.105833 0.332545 194.06 40.2504 0 196.369 43.771 -0.948494
-0.936097 -0.105717 0.335479 194.06 40.2504 0 196.355 43.7439 -0.951698
-0.935111 -0.105606 0.338252 194.06 40.2504 0 196.33 43.7093 -0.950241
